Timestamp,Used_Mem(MB),Avail_Mem(MB)
2025-03-21 02:33:26,1871,13495,62,17493,5098
2025-03-21 02:33:32,1867,13499,81,17493,5098
2025-03-21 02:33:37,1903,13462,80,17493,5098
2025-03-21 02:33:42,1915,13452,100,17493,5098
2025-03-21 02:33:47,1859,13507,80,17493,5098
2025-03-21 02:33:52,1815,13551,100,17493,5098
2025-03-21 02:33:58,1828,13540,80,17493,5098
2025-03-21 02:34:03,1829,13538,80,17493,5098
2025-03-21 02:34:08,1865,13501,100,17493,5098
2025-03-21 02:34:13,1871,13496,80,17493,5098
2025-03-21 02:34:19,1814,13553,87,17493,5098
2025-03-21 02:34:24,1813,13553,100,17493,5098
2025-03-21 02:34:29,1812,13555,80,17493,5098
2025-03-21 02:34:34,1819,13547,100,17493,5098
2025-03-21 02:34:40,1876,13488,80,17493,5098
2025-03-21 02:34:45,1801,13565,100,17493,5098
2025-03-21 02:34:50,1812,13553,80,17493,5098
2025-03-21 02:34:55,1842,13524,100,17493,5098
2025-03-21 02:35:00,1896,13471,80,17493,5098
2025-03-21 02:35:06,1865,13502,90,17493,5098
2025-03-21 02:35:11,1871,13496,80,17493,5098
2025-03-21 02:35:16,1826,13540,80,17493,5098
2025-03-21 02:35:21,1823,13543,100,17493,5098
2025-03-21 02:35:27,1903,13463,80,17493,5098
2025-03-21 02:35:32,1907,13459,80,17493,5098
2025-03-21 02:35:37,1887,13479,94,17493,5098
2025-03-21 02:35:42,1880,13487,100,17493,5098
2025-03-21 02:35:48,1828,13539,92,17493,5098
2025-03-21 02:35:53,1794,13576,80,17493,5098
2025-03-21 02:35:58,1831,13535,80,17493,5098
2025-03-21 02:36:03,1886,13478,80,17493,5098
2025-03-21 02:36:09,1979,13387,100,17493,5098
2025-03-21 02:36:14,1867,13499,80,17493,5098
2025-03-21 02:36:19,1803,13564,100,17493,5098
2025-03-21 02:36:24,1773,13593,100,17493,5098
2025-03-21 02:36:29,1839,13528,80,17493,5098
2025-03-21 02:36:35,1870,13496,88,17493,5098
2025-03-21 02:36:40,1830,13535,85,17493,5098
2025-03-21 02:36:45,1866,13500,80,17493,5098
2025-03-21 02:36:50,1791,13575,100,17493,5098
2025-03-21 02:36:56,1811,13556,80,17493,5098
2025-03-21 02:37:01,1887,13480,98,17493,5098
2025-03-21 02:37:06,1879,13487,80,17493,5098
2025-03-21 02:37:11,1867,13499,80,17493,5098
2025-03-21 02:37:16,1894,13472,99,17493,5098
2025-03-21 02:37:22,1891,13475,71,17493,5098
2025-03-21 02:37:27,1918,13449,100,17493,5098
2025-03-21 02:37:32,1865,13501,100,17493,5098
2025-03-21 02:37:37,1879,13488,80,17493,5098
2025-03-21 02:37:43,1813,13554,100,17493,5098
2025-03-21 02:37:48,1766,13601,80,17493,5098
2025-03-21 02:37:53,1809,13557,97,17493,5098
2025-03-21 02:37:58,1869,13499,75,17493,5098
2025-03-21 02:38:04,1885,13482,90,17493,5098
2025-03-21 02:38:09,1893,13473,80,17493,5098
2025-03-21 02:38:14,1885,13481,80,17493,5098
2025-03-21 02:38:19,1857,13510,100,17493,5098
2025-03-21 02:38:24,1805,13562,80,17493,5098
2025-03-21 02:38:30,1851,13516,100,17493,5098
2025-03-21 02:38:35,1764,13601,80,17493,5098
2025-03-21 02:38:40,1803,13561,80,17493,5098
2025-03-21 02:38:45,1922,13445,100,17493,5098
2025-03-21 02:38:51,1839,13528,80,17493,5098
2025-03-21 02:38:56,1787,13579,97,17493,5098
2025-03-21 02:39:01,1834,13532,80,17493,5098
2025-03-21 02:39:06,1907,13460,80,17493,5098
2025-03-21 02:39:12,1909,13457,100,17493,5098
2025-03-21 02:39:17,1835,13532,100,17493,5098
2025-03-21 02:39:22,1828,13539,80,17493,5098
2025-03-21 02:39:27,1818,13548,80,17493,5098
2025-03-21 02:39:32,1820,13547,98,17493,5098
2025-03-21 02:39:38,1853,13513,80,17493,5098
2025-03-21 02:39:43,1879,13488,100,17493,5098
2025-03-21 02:39:48,1812,13554,100,17493,5098
2025-03-21 02:39:53,1827,13540,80,17493,5098
2025-03-21 02:39:59,1827,13540,89,17493,5098
2025-03-21 02:40:04,1794,13572,80,17493,5098
2025-03-21 02:40:09,1833,13534,100,17493,5098
2025-03-21 02:40:14,1797,13569,81,17493,5098
2025-03-21 02:40:20,1794,13573,100,17493,5098
2025-03-21 02:40:25,1895,13475,80,17493,5098
2025-03-21 02:40:30,1848,13518,100,17493,5098
2025-03-21 02:40:35,1930,13436,80,17493,5098
2025-03-21 02:40:40,1970,13396,80,17493,5098
2025-03-21 02:40:46,1850,13516,80,17493,5098
2025-03-21 02:40:51,1827,13540,100,17493,5098
2025-03-21 02:40:56,1860,13507,80,17493,5098
2025-03-21 02:41:01,1873,13494,100,17493,5098
2025-03-21 02:41:07,1894,13473,80,17493,5098
2025-03-21 02:41:12,1793,13574,100,17493,5098
2025-03-21 02:41:17,1836,13530,80,17493,5098
2025-03-21 02:41:22,1893,13473,100,17493,5098
2025-03-21 02:41:28,1826,13541,80,17493,5098
2025-03-21 02:41:33,1777,13589,80,17493,5098
2025-03-21 02:41:38,1813,13554,100,17493,5098
2025-03-21 02:41:43,1858,13507,80,17493,5098
2025-03-21 02:41:49,1873,13494,80,17493,5098
2025-03-21 02:41:54,1821,13545,100,17493,5098
2025-03-21 02:41:59,1841,13525,80,17493,5098
2025-03-21 02:42:04,1832,13534,100,17493,5098
2025-03-21 02:42:09,1870,13496,80,17493,5098
2025-03-21 02:42:15,1909,13457,80,17493,5098
2025-03-21 02:42:20,1787,13580,100,17493,5098
2025-03-21 02:42:25,1926,13441,80,17493,5098
2025-03-21 02:42:30,1960,13407,100,17493,5098
2025-03-21 02:42:36,1863,13504,80,17493,5098
2025-03-21 02:42:41,1871,13496,100,17493,5098
2025-03-21 02:42:46,1962,13406,80,17493,5098
2025-03-21 02:42:51,1953,13414,80,17493,5098
2025-03-21 02:42:57,1877,13490,97,17493,5098
2025-03-21 02:43:02,1843,13523,100,17493,5098
2025-03-21 02:43:07,1840,13526,80,17493,5098
2025-03-21 02:43:12,1843,13523,96,17493,5098
2025-03-21 02:43:17,1854,13512,80,17493,5098
2025-03-21 02:43:23,1812,13554,100,17493,5098
2025-03-21 02:43:28,1919,13447,73,17493,5098
2025-03-21 02:43:33,1913,13454,100,17493,5098
2025-03-21 02:43:38,1875,13491,81,17493,5098
2025-03-21 02:43:44,1871,13495,80,17493,5098
2025-03-21 02:43:49,1840,13526,100,17493,5098
2025-03-21 02:43:54,1828,13539,80,17493,5098
2025-03-21 02:43:59,1914,13453,80,17493,5098
2025-03-21 02:44:05,1937,13429,100,17493,5098
2025-03-21 02:44:10,1870,13498,80,17493,5098
2025-03-21 02:44:15,1788,13576,80,17493,5098
2025-03-21 02:44:20,1793,13574,94,17493,5098
2025-03-21 02:44:25,1847,13519,80,17493,5098
2025-03-21 02:44:31,1850,13516,92,17493,5098
2025-03-21 02:44:36,1807,13559,88,17493,5098
2025-03-21 02:44:41,1858,13509,80,17493,5098
2025-03-21 02:44:46,1868,13499,90,17493,5098
2025-03-21 02:44:52,1851,13516,80,17493,5098
2025-03-21 02:44:57,1859,13508,80,17493,5098
2025-03-21 02:45:02,1871,13495,80,17493,5098
2025-03-21 02:45:07,1894,13473,100,17493,5098
2025-03-21 02:45:13,1840,13527,80,17493,5098
2025-03-21 02:45:18,1829,13537,100,17493,5098
2025-03-21 02:45:23,1814,13554,80,17493,5098
2025-03-21 02:45:28,1922,13444,80,17493,5098
2025-03-21 02:45:33,1919,13447,100,17493,5098
2025-03-21 02:45:39,1906,13459,80,17493,5098
2025-03-21 02:45:44,1880,13487,91,17493,5098
2025-03-21 02:45:49,1889,13477,97,17493,5098
2025-03-21 02:45:54,1876,13490,80,17493,5098
2025-03-21 02:46:00,1907,13459,100,17493,5098
2025-03-21 02:46:05,1789,13577,80,17493,5098
2025-03-21 02:46:10,1866,13500,80,17493,5098
2025-03-21 02:46:15,1840,13526,80,17493,5098
2025-03-21 02:46:21,1851,13515,100,17493,5098
2025-03-21 02:46:26,1802,13565,80,17493,5098
2025-03-21 02:46:31,1821,13545,90,17493,5098
2025-03-21 02:46:36,1865,13501,80,17493,5098
2025-03-21 02:46:42,1843,13523,80,17493,5098
2025-03-21 02:46:47,1900,13468,100,17493,5098
2025-03-21 02:46:52,1969,13398,80,17493,5098
2025-03-21 02:46:57,1881,13486,78,17493,5098
2025-03-21 02:47:02,1860,13506,89,17493,5098
2025-03-21 02:47:08,1813,13553,88,17493,5098
2025-03-21 02:47:13,1819,13547,100,17493,5098
2025-03-21 02:47:18,1794,13572,80,17493,5098
2025-03-21 02:47:23,1853,13513,100,17493,5098
2025-03-21 02:47:29,1836,13531,80,17493,5098
2025-03-21 02:47:34,1903,13464,83,17493,5098
2025-03-21 02:47:39,1895,13472,80,17493,5098
2025-03-21 02:47:44,1914,13452,85,17493,5098
2025-03-21 02:47:50,1902,13465,98,17493,5098
2025-03-21 02:47:55,2008,13358,80,17493,5098
2025-03-21 02:48:00,1938,13428,80,17493,5098
2025-03-21 02:48:05,1808,13560,100,17493,5098
2025-03-21 02:48:10,1802,13566,80,17493,5098
2025-03-21 02:48:16,1871,13495,100,17493,5098
2025-03-21 02:48:21,1872,13494,93,17493,5098
2025-03-21 02:48:26,1823,13544,80,17493,5098
2025-03-21 02:48:31,1803,13563,81,17493,5098
2025-03-21 02:48:37,1842,13525,85,17493,5098
2025-03-21 02:48:42,1888,13478,80,17493,5098
2025-03-21 02:48:47,1906,13461,100,17493,5098
2025-03-21 02:48:52,1946,13420,80,17493,5098
2025-03-21 02:48:58,1892,13474,87,17493,5098
2025-03-21 02:49:03,1814,13552,83,17493,5098
2025-03-21 02:49:08,1833,13534,80,17493,5098
2025-03-21 02:49:13,1837,13529,80,17493,5098
2025-03-21 02:49:18,1851,13515,100,17493,5098
2025-03-21 02:49:24,1843,13523,80,17493,5098
2025-03-21 02:49:29,1847,13519,80,17493,5098
2025-03-21 02:49:34,1835,13531,100,17493,5098
2025-03-21 02:49:39,1763,13603,80,17493,5098
2025-03-21 02:49:45,1862,13504,100,17493,5098
2025-03-21 02:49:50,1749,13617,80,17493,5098
2025-03-21 02:49:55,1850,13516,80,17493,5098
2025-03-21 02:50:00,1831,13536,81,17493,5098
2025-03-21 02:50:06,1844,13522,100,17493,5098
2025-03-21 02:50:11,1862,13504,80,17493,5098
2025-03-21 02:50:16,1833,13533,80,17493,5098
2025-03-21 02:50:21,1851,13516,100,17493,5098
2025-03-21 02:50:26,1794,13572,80,17493,5098
2025-03-21 02:50:32,1765,13601,100,17493,5098
2025-03-21 02:50:37,1848,13518,88,17493,5098
2025-03-21 02:50:42,1859,13508,80,17493,5098
2025-03-21 02:50:47,1863,13503,100,17493,5098
2025-03-21 02:50:53,1869,13497,80,17493,5098
2025-03-21 02:50:58,1794,13572,100,17493,5098
2025-03-21 02:51:03,1845,13521,80,17493,5098
2025-03-21 02:51:08,1797,13569,100,17493,5098
2025-03-21 02:51:14,1795,13572,80,17493,5098
2025-03-21 02:51:19,1881,13486,97,17493,5098
2025-03-21 02:51:24,1816,13551,91,17493,5098
2025-03-21 02:51:29,1865,13502,80,17493,5098
2025-03-21 02:51:35,1928,13438,91,17493,5098
2025-03-21 02:51:40,1833,13535,81,17493,5098
2025-03-21 02:51:45,1779,13587,100,17493,5098
2025-03-21 02:51:50,1900,13467,80,17493,5098
2025-03-21 02:51:55,1908,13459,80,17493,5098
2025-03-21 02:52:01,1902,13465,100,17493,5098
2025-03-21 02:52:06,1922,13445,80,17493,5098
2025-03-21 02:52:11,1855,13512,80,17493,5098
2025-03-21 02:52:16,1802,13562,80,17493,5098
2025-03-21 02:52:22,1896,13471,98,17493,5098
2025-03-21 02:52:27,1857,13510,80,17493,5098
2025-03-21 02:52:32,1806,13561,100,17493,5098
2025-03-21 02:52:37,1828,13538,80,17493,5098
2025-03-21 02:52:43,1859,13507,94,17493,5098
2025-03-21 02:52:48,1813,13554,93,17493,5098
2025-03-21 02:52:53,1783,13583,80,17493,5098
2025-03-21 02:52:58,1825,13542,80,17493,5098
2025-03-21 02:53:03,1807,13560,100,17493,5098
2025-03-21 02:53:09,1885,13483,80,17493,5098
2025-03-21 02:53:14,1868,13499,100,17493,5098
2025-03-21 02:53:19,1859,13507,80,17493,5098
2025-03-21 02:53:24,1803,13563,97,17493,5098
2025-03-21 02:53:30,1792,13574,90,17493,5098
2025-03-21 02:53:35,1788,13579,80,17493,5098
2025-03-21 02:53:40,1905,13462,100,17493,5098
2025-03-21 02:53:45,1848,13519,80,17493,5098
2025-03-21 02:53:51,1849,13518,100,17493,5098
2025-03-21 02:53:56,1860,13505,80,17493,5098
2025-03-21 02:54:01,1830,13536,100,17493,5098
2025-03-21 02:54:06,1846,13520,80,17493,5098
2025-03-21 02:54:11,1938,13429,80,17493,5098
2025-03-21 02:54:17,1901,13465,100,17493,5098
2025-03-21 02:54:22,1886,13486,80,17493,5098
2025-03-21 02:54:27,1853,13514,80,17493,5098
2025-03-21 02:54:32,1861,13506,88,17493,5098
2025-03-21 02:54:38,1839,13527,80,17493,5098
2025-03-21 02:54:43,1800,13567,100,17493,5098
2025-03-21 02:54:48,1817,13552,80,17493,5098
2025-03-21 02:54:53,1890,13477,80,17493,5098
2025-03-21 02:54:58,1918,13449,100,17493,5098
2025-03-21 02:55:04,1835,13531,80,17493,5098
2025-03-21 02:55:09,1922,13444,80,17493,5098
2025-03-21 02:55:14,1888,13479,80,17493,5098
2025-03-21 02:55:19,1870,13496,100,17493,5098
2025-03-21 02:55:25,1827,13539,80,17493,5098
2025-03-21 02:55:30,1895,13472,90,17493,5098
2025-03-21 02:55:35,1861,13505,94,17493,5098
2025-03-21 02:55:40,1844,13522,100,17493,5098
2025-03-21 02:55:46,1766,13601,77,17493,5098
2025-03-21 02:55:51,1771,13595,100,17493,5098
2025-03-21 02:55:56,1903,13463,80,17493,5098
2025-03-21 02:56:01,1926,13441,100,17493,5098
2025-03-21 02:56:07,1837,13530,100,17493,5098
2025-03-21 02:56:12,1842,13524,80,17493,5098
2025-03-21 02:56:17,1803,13564,80,17493,5098
2025-03-21 02:56:22,1785,13582,100,17493,5098
2025-03-21 02:56:27,1878,13488,80,17493,5098
2025-03-21 02:56:33,1870,13499,100,17493,5098
2025-03-21 02:56:38,1794,13573,60,17493,5098
2025-03-21 02:56:43,1831,13536,100,17493,5098
2025-03-21 02:56:48,1865,13502,80,17493,5098
2025-03-21 02:56:54,1923,13444,81,17493,5098
2025-03-21 02:56:59,1825,13545,100,17493,5098
2025-03-21 02:57:04,1866,13501,80,17493,5098
2025-03-21 02:57:09,1967,13399,100,17493,5098
2025-03-21 02:57:15,1915,13452,100,17493,5098
2025-03-21 02:57:20,1770,13596,80,17493,5098
2025-03-21 02:57:25,1874,13492,97,17493,5098
2025-03-21 02:57:30,1783,13584,100,17493,5098
2025-03-21 02:57:35,1812,13553,80,17493,5098
2025-03-21 02:57:41,1849,13517,100,17493,5098
2025-03-21 02:57:46,1783,13583,89,17493,5098
2025-03-21 02:57:51,1811,13554,81,17493,5098
2025-03-21 02:57:56,1861,13506,89,17493,5098
2025-03-21 02:58:02,1847,13520,80,17493,5098
2025-03-21 02:58:07,1851,13515,100,17493,5098
2025-03-21 02:58:12,1844,13523,80,17493,5098
2025-03-21 02:58:17,1777,13589,100,17493,5098
2025-03-21 02:58:23,1806,13560,80,17493,5098
2025-03-21 02:58:28,1890,13477,80,17493,5098
2025-03-21 02:58:33,1848,13519,100,17493,5098
2025-03-21 02:58:38,1837,13529,80,17493,5098
2025-03-21 02:58:43,1833,13534,69,17493,5098
2025-03-21 02:58:49,1865,13502,89,17493,5098
2025-03-21 02:58:54,1823,13543,81,17493,5098
2025-03-21 02:58:59,1874,13493,80,17493,5098
2025-03-21 02:59:04,1817,13550,100,17493,5098
2025-03-21 02:59:10,1795,13568,80,17493,5098
2025-03-21 02:59:15,1755,13612,100,17493,5098
2025-03-21 02:59:20,1831,13536,80,17493,5098
2025-03-21 02:59:25,1801,13565,100,17493,5098
2025-03-21 02:59:31,1793,13574,80,17493,5098
2025-03-21 02:59:36,1848,13520,80,17493,5098
2025-03-21 02:59:41,1876,13491,100,17493,5098
2025-03-21 02:59:46,1875,13492,80,17493,5098
2025-03-21 02:59:51,1842,13525,80,17493,5098
2025-03-21 02:59:57,1841,13526,100,17493,5098
2025-03-21 03:00:02,1846,13521,80,17493,5098
2025-03-21 03:00:07,1852,13514,94,17493,5098
2025-03-21 03:00:12,1920,13447,94,17493,5098
2025-03-21 03:00:18,1928,13439,80,17493,5098
2025-03-21 03:00:23,1871,13496,80,17493,5098
2025-03-21 03:00:28,1834,13532,100,17493,5098
2025-03-21 03:00:33,1836,13530,80,17493,5098
2025-03-21 03:00:39,1893,13474,100,17493,5098
2025-03-21 03:00:44,1854,13511,80,17493,5098
2025-03-21 03:00:49,1829,13538,100,17493,5098
2025-03-21 03:00:54,1843,13523,80,17493,5098
2025-03-21 03:00:59,1811,13556,80,17493,5098
2025-03-21 03:01:05,1799,13567,80,17493,5098
2025-03-21 03:01:10,1834,13532,100,17493,5098
2025-03-21 03:01:15,1859,13506,80,17493,5098
2025-03-21 03:01:20,1935,13432,96,17493,5098
2025-03-21 03:01:26,1914,13452,90,17493,5098
2025-03-21 03:01:31,1839,13527,80,17493,5098
2025-03-21 03:01:36,1789,13577,100,17493,5098
2025-03-21 03:01:41,1879,13488,80,17493,5098
2025-03-21 03:01:47,1962,13404,100,17493,5098
2025-03-21 03:01:52,1862,13505,80,17493,5098
2025-03-21 03:01:57,1831,13536,100,17493,5098
2025-03-21 03:02:02,1880,13486,80,17493,5098
2025-03-21 03:02:08,1921,13446,100,17493,5098
2025-03-21 03:02:13,1945,13421,80,17493,5098
2025-03-21 03:02:18,1865,13501,100,17493,5098
2025-03-21 03:02:23,1823,13543,80,17493,5098
2025-03-21 03:02:28,1884,13482,80,17493,5098
2025-03-21 03:02:34,1846,13521,80,17493,5098
2025-03-21 03:02:39,1898,13468,84,17493,5098
2025-03-21 03:02:44,1874,13493,89,17493,5098
2025-03-21 03:02:49,1923,13444,91,17493,5098
2025-03-21 03:02:55,1864,13503,100,17493,5098
2025-03-21 03:03:00,1873,13493,80,17493,5098
2025-03-21 03:03:05,1827,13540,80,17493,5098
2025-03-21 03:03:10,1779,13587,94,17493,5098
2025-03-21 03:03:16,1870,13497,80,17493,5098
2025-03-21 03:03:21,1892,13474,80,17493,5098
2025-03-21 03:03:26,1856,13510,100,17493,5098
2025-03-21 03:03:31,1844,13523,80,17493,5098
2025-03-21 03:03:36,1863,13504,100,17493,5098
2025-03-21 03:03:42,1823,13544,83,17493,5098
2025-03-21 03:03:47,1824,13540,88,17493,5098
2025-03-21 03:03:52,1862,13504,80,17493,5098
2025-03-21 03:03:57,1802,13565,100,17493,5098
2025-03-21 03:04:03,1809,13558,90,17493,5098
2025-03-21 03:04:08,1786,13580,94,17493,5098
2025-03-21 03:04:13,1856,13510,90,17493,5098
2025-03-21 03:04:18,1911,13455,80,17493,5098
2025-03-21 03:04:24,1929,13437,80,17493,5098
2025-03-21 03:04:29,1874,13492,100,17493,5098
2025-03-21 03:04:34,1852,13514,91,17493,5098
2025-03-21 03:04:39,1853,13514,97,17493,5098
2025-03-21 03:04:44,1848,13518,79,17493,5098
2025-03-21 03:04:50,1822,13545,80,17493,5098
2025-03-21 03:04:55,1808,13558,85,17493,5098
2025-03-21 03:05:00,1817,13550,90,17493,5098
2025-03-21 03:05:05,1928,13438,80,17493,5098
2025-03-21 03:05:11,1863,13504,100,17493,5098
2025-03-21 03:05:16,1876,13490,80,17493,5098
2025-03-21 03:05:21,1871,13496,83,17493,5098
2025-03-21 03:05:26,1798,13568,100,17493,5098
2025-03-21 03:05:32,1796,13571,80,17493,5098
2025-03-21 03:05:37,1868,13498,89,17493,5098
2025-03-21 03:05:42,1844,13523,95,17493,5098
2025-03-21 03:05:47,1873,13493,92,17493,5098
2025-03-21 03:05:52,1824,13542,94,17493,5098
2025-03-21 03:05:58,1831,13535,100,17493,5098
2025-03-21 03:06:03,1777,13590,80,17493,5098
2025-03-21 03:06:08,1851,13516,80,17493,5098
2025-03-21 03:06:13,1836,13530,100,17493,5098
2025-03-21 03:06:19,1802,13565,80,17493,5098
2025-03-21 03:06:24,1788,13579,100,17493,5098
2025-03-21 03:06:29,1810,13556,83,17493,5098
2025-03-21 03:06:34,1871,13495,80,17493,5098
2025-03-21 03:06:40,1838,13529,80,17493,5098
2025-03-21 03:06:45,1879,13488,100,17493,5098
2025-03-21 03:06:50,1874,13492,80,17493,5098
2025-03-21 03:06:55,1859,13507,80,17493,5098
2025-03-21 03:07:01,1850,13516,88,17493,5098
2025-03-21 03:07:06,1857,13509,98,17493,5098
2025-03-21 03:07:11,1809,13557,99,17493,5098
2025-03-21 03:07:16,1811,13555,80,17493,5098
2025-03-21 03:07:21,1849,13517,80,17493,5098
2025-03-21 03:07:27,1958,13408,100,17493,5098
2025-03-21 03:07:32,2018,13348,80,17493,5098
2025-03-21 03:07:37,1886,13481,80,17493,5098
